16873
90
1470
3081
12667
14806
17425
16436
59
166
6978
14654
2511
2508
1524
7302
2855
2935
2859
17699
7229
2923
11161
7490
3263
7718
7797
7920
12872
8442
5352
8767
1239
6002
5818
5909
5207
13002
9458
13010
13165
13279
13436
13572
13816
18344
6468
13983
13990
11099
11408
14359
14419
14305
11581
14906
15230
15299
17243
17392
17449
17519
2603
5104
12886
16073
17916
19276
19234
14834
14902
10706
14585
5007
17565
18096
7205
7951
9721
10256
10519
12295
12690
13343
13434
14552
15198
15629
16439
19260
